Cleaning Start @ Mon Feb 15 18:51:52 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 21:19:44 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 21:19:46 2021
Storage time is 65 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 21:20:49 2021

Run 60 Start @ Mon Feb 15 21:21:49 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 21:21:50 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 21:22:30 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 21:22:32 2021
Storage time is 75 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 21:23:45 2021

Run 61 Start @ Mon Feb 15 21:24:45 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 21:24:46 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 21:25:26 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 21:25:28 2021
Storage time is 25 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 21:25:51 2021

Run 62 Start @ Mon Feb 15 21:26:51 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 21:26:51 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 21:27:32 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 21:27:34 2021
Storage time is 35 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 21:28:07 2021

Run 63 Start @ Mon Feb 15 21:29:07 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 21:29:07 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 21:29:48 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 21:29:50 2021
Storage time is 55 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 21:30:43 2021

Run 64 Start @ Mon Feb 15 21:31:43 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 21:31:43 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 21:32:24 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 21:32:26 2021
Storage time is 65 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 21:33:29 2021

Run 65 Start @ Mon Feb 15 21:34:29 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 21:34:29 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 21:35:09 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 21:35:12 2021
Storage time is 75 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 21:36:25 2021

Run 66 Start @ Mon Feb 15 21:37:25 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 21:37:25 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 21:38:05 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 21:38:08 2021
Storage time is 25 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 21:38:31 2021

Run 67 Start @ Mon Feb 15 21:39:31 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 21:39:31 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 21:40:11 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 21:40:13 2021
Storage time is 35 sec.
GV11 (RV:Detection, GV:Open) is performed @ Mon Feb 15 21:40:47 2021

Run 68 Start @ Mon Feb 15 21:41:47 2021
GV01 (RV:Filling, GV:Open) is performed @ Mon Feb 15 21:41:47 2021
GV00 (RV:Filling, GV:Close) is performed @ Mon Feb 15 21:42:27 2021
GV10 (RV:Detection, GV:Close) is performed @ Mon Feb 15 21:42:29 2021
Storage time is 55 sec.
